@relation 'gesture-weka.filters.unsupervised.instance.RemoveMisclassified-Wweka.classifiers.bayes.NaiveBayes -D-C-1-F0-T0.1-I0-weka.filters.unsupervised.instance.RemoveMisclassified-Wweka.classifiers.bayes.NaiveBayes -D-C-1-F0-T0.1-I0'

@attribute meanX numeric
@attribute meanY numeric
@attribute meanZ numeric
@attribute maxX numeric
@attribute maxY numeric
@attribute maxZ numeric
@attribute minX numeric
@attribute minY numeric
@attribute minZ numeric
@attribute meanCrossingX numeric
@attribute meanCrossingY numeric
@attribute meanCrossingZ numeric
@attribute absMeanX numeric
@attribute absMeanY numeric
@attribute absMeanZ numeric
@attribute absDifferenceX numeric
@attribute absDifferenceY numeric
@attribute absDifferenceZ numeric
@attribute stdDeviationX numeric
@attribute stdDeviationY numeric
@attribute stdDeviationZ numeric
@attribute skewnessX numeric
@attribute skewnessY numeric
@attribute skewnessZ numeric
@attribute kurtosisX numeric
@attribute kurtosisY numeric
@attribute kurtosisZ numeric
@attribute rootMeanSquareX numeric
@attribute rootMeanSquareY numeric
@attribute rootMeanSquareZ numeric
@attribute percentile25X numeric
@attribute percentile25Y numeric
@attribute percentile25Z numeric
@attribute percentile50X numeric
@attribute percentile50Y numeric
@attribute percentile50Z numeric
@attribute percentile75X numeric
@attribute percentile75Y numeric
@attribute percentile75Z numeric
@attribute class {gesture-pacing,gesture-rocking,gesture-hairpulling,gesture-scratching,gesture-hitting,gesture-punching,gesture-still}

@data
2.461068,0.457261,1.272133,9.363723,3.637092,7.530662,-6.909217,-2.797924,-5.44621,11,7,11,5.371144,1.374614,3.431287,7.234776,1.525253,0,29.808743,2.916033,14.476596,-0.407052,-0.049849,-0.004138,-1.4444,-0.224099,-1.200482,5.98879,1.767801,4.011846,-4.489876,-0.563525,-2.460641,3.197157,0.168312,1.092205,7.599047,1.394323,4.787356,gesture-scratching
-0.509162,-0.297952,-1.148614,8.182484,3.399766,6.349722,-6.395062,-2.531868,-4.396353,14,11,14,3.107829,1.202958,2.186141,5.410828,1.759729,0,14.039877,2.223916,5.69654,0.538923,0.691459,1.508939,-0.147524,0.496723,3.558111,3.781419,1.520753,2.648746,-4.532074,-1.605911,-2.745102,-0.910801,-0.373196,-1.462109,2.175132,0.369904,-0.406931,gesture-scratching
-0.652247,-0.458242,-0.408085,6.240636,2.876783,5.674707,-5.852327,-3.005621,-4.347571,14,9,14,3.329383,1.199098,2.635634,4.962956,1.570617,0,13.885429,2.028343,8.12935,0.34012,0.410298,0.458167,-1.219249,0.276542,-1.004883,3.782969,1.496104,2.880257,-4.213196,-1.835305,-2.914342,-1.623119,-0.671873,-1.97791,2.342577,0.197671,1.862988,gesture-scratching
-0.03717,-0.013723,-0.268273,6.075287,3.287389,7.056311,-5.797709,-3.479523,-4.00101,16,13,14,2.616144,1.281271,2.479247,4.391272,2.066481,0,9.957128,2.759232,8.554033,0.168838,-0.065935,0.821124,-0.558584,0.179962,0.293128,3.155711,1.66115,2.937006,-2.385672,-1.099088,-3.067571,-0.095918,-0.117765,-0.944812,1.938106,0.858321,1.728165,gesture-scratching
-0.233319,-0.547791,-0.516354,4.635025,1.903241,5.518485,-3.76189,-3.199551,-4.563199,15,16,15,1.772506,1.34744,2.892645,2.876462,2.468916,0,4.617709,2.387561,10.78409,0.776701,-0.178394,0.542069,0.163286,-1.247269,-1.027865,2.161515,1.639401,3.324261,-1.921197,-2.107795,-3.309684,-1.058686,-0.250643,-0.903063,0.805799,0.594809,1.467795,gesture-scratching
-0.623457,-0.485403,-0.886174,5.131523,3.02672,5.653608,-6.585102,-4.056077,-4.163367,14,10,10,2.410916,1.344201,2.048724,3.825504,2.118711,0,9.053172,3.012218,5.450984,0.154731,-0.273531,1.042625,-0.157734,-0.22394,1.509926,3.072763,1.802175,2.497256,-3.229778,-1.8579,-2.664447,-0.772878,0.053263,-1.171962,0.434628,0.24795,-0.224771,gesture-scratching
0.318376,-0.273628,0.13748,7.01965,3.351434,5.633856,-4.926369,-6.942886,-3.480421,14,12,16,2.870655,1.67506,1.935571,4.685834,2.810015,0,11.3375,5.053015,5.912464,0.28074,-1.085521,0.451244,-0.852338,2.534782,-0.31269,3.382139,2.264484,2.43544,-2.648436,-1.903839,-2.370559,0.182408,0.332046,-0.068384,2.128146,0.728885,1.419462,gesture-scratching
0.30201,-0.024668,0.054088,6.104616,2.50658,5.43798,-6.005406,-1.761983,-3.577835,15,12,13,3.328049,0.793566,2.28578,5.222608,1.228921,0,14.259203,1.141827,6.797648,0.013337,0.836309,0.472351,-1.297606,0.842383,-0.962281,3.788194,1.068848,2.607791,-3.11755,-0.742651,-1.790564,-0.067112,-0.197971,-0.773327,3.867534,0.229993,2.70036,gesture-scratching
-0.89825,-0.078642,-0.811711,5.930887,2.760515,5.725733,-4.974852,-3.07206,-4.192996,14,13,12,2.417655,1.237683,2.174182,3.743774,1.977043,0,8.392091,2.177541,6.003333,0.526318,-0.224426,0.994225,0.000865,-0.546229,0.973166,3.032976,1.477743,2.581125,-3.843292,-1.414375,-2.75423,-1.270722,0.106392,-1.761384,0.364816,0.906505,0.69791,gesture-scratching
0.518601,-0.204671,0.127188,7.310844,2.615067,5.54123,-3.72433,-2.822614,-3.560627,14,12,14,2.236829,0.898892,2.021316,3.587374,1.569301,0,8.521571,1.486461,5.962256,0.791714,0.117654,0.667777,0.708452,1.02191,0.021006,2.964881,1.236265,2.445083,-1.464653,-0.706738,-1.861342,0.207727,-0.383372,-0.244508,1.666215,0.093743,1.729661,gesture-scratching
0.269043,-0.215422,0.043864,9.281273,1.571195,7.383419,-6.544849,-2.860622,-3.56766,15,5,13,3.43738,1.024498,2.331883,6.348046,1.151274,0,18.021124,1.452988,9.096851,0.472526,-0.427976,1.013217,-0.365341,-0.613537,0.673529,4.253646,1.224498,3.016418,-3.034052,-1.369932,-2.854936,0.485761,-0.28491,-0.569371,2.119916,0.714071,0.991761,gesture-scratching
0.421027,-0.129039,0.330572,5.444265,3.728371,7.269245,-3.961356,-4.521749,-3.511246,8,8,8,2.130173,1.06465,2.582721,2.959709,1.396171,0,7.843657,2.521647,10.563122,0.523174,-0.50621,0.873675,-0.541359,3.050712,-0.448052,2.832123,1.593204,3.266864,-1.532289,-0.519242,-2.12216,-0.108787,-0.197522,-0.833631,0.763795,0.421529,1.319355,gesture-scratching
-0.227068,-0.360719,-0.301754,6.375909,4.824017,6.343437,-4.408324,-5.021389,-4.136283,15,9,13,2.070618,1.846874,2.528691,3.763992,2.736662,0,7.026463,5.377269,8.355025,0.795605,-0.088657,0.613811,0.654654,0.043307,-0.514099,2.660455,2.346782,2.906214,-2.697816,-2.313996,-2.91524,-0.384868,-0.203657,-1.371429,0.707336,1.095796,1.546654,gesture-scratching
-0.413912,0.025726,-0.47199,5.8842,1.970278,3.086874,-6.450279,-2.556409,-4.29834,11,8,12,2.606059,1.194485,1.354583,4.255627,1.331564,0,10.528855,2.019337,3.237977,0.13607,-0.646992,-0.551416,-0.450712,-0.828354,0.250156,3.271113,1.421267,1.86031,-3.402909,-1.318457,-1.343446,-0.200814,0.538246,-0.147007,1.378761,1.022773,0.686388,gesture-scratching
-0.654458,0.671307,1.248135,7.32925,2.934393,3.465757,-7.465121,-1.521216,-2.191892,15,8,10,2.535628,1.218198,1.616033,4.643532,1.407861,0,11.322635,1.678027,1.821829,0.277855,0.131264,-0.63493,0.883242,-1.164213,1.031992,3.427966,1.458999,1.838388,-2.464531,-0.519392,0.476596,-0.882114,0.526724,1.363049,0.712724,1.56895,1.708562,gesture-scratching
-0.042037,0.211206,0.38857,7.391499,2.937087,2.01083,-5.457732,-3.246388,-2.164059,15,9,13,3.149195,1.25873,1.002641,5.495546,1.588028,0,14.137016,2.306829,1.230689,0.38873,-0.519423,-0.457021,-0.844164,0.312417,-0.204429,3.760158,1.53344,1.175447,-3.608062,-0.679654,-0.622343,-0.860416,0.609331,0.541838,1.416918,0.959476,0.970549,gesture-scratching
-0.362681,0.127499,0.00074,7.676559,2.900875,1.644667,-6.63957,-1.948282,-3.094805,14,11,12,3.006033,0.879408,0.969411,5.269953,1.249802,0,13.332355,1.325076,1.585763,0.220407,0.510334,-1.27791,-0.315723,0.376489,1.569631,3.669318,1.158159,1.259271,-3.482665,-0.866851,-0.53675,-0.70627,-0.00838,0.25199,2.051083,0.83812,0.767042,gesture-scratching
0.345143,-0.381035,-0.540293,7.781754,3.490896,1.752406,-8.006659,-3.397821,-5.244499,14,10,15,4.071807,1.438543,1.526884,7.445345,1.931777,0,24.359175,3.100886,3.802303,0.032221,0.621852,-0.98324,-1.03617,0.455043,0.76774,4.947555,1.801686,2.023418,-4.632631,-1.589301,-1.416021,0.327036,-0.61112,-0.521188,3.721936,0.542736,0.764798,gesture-scratching
-0.657377,-0.03906,-0.417714,8.022072,2.945467,2.462885,-8.87351,-4.333954,-4.771943,14,11,10,4.605767,1.408834,1.611119,6.941239,2.205142,0,28.00089,3.190494,4.345411,0.138612,-0.466646,-0.886504,-1.183243,0.261379,-0.386727,5.332263,1.786623,2.126005,-5.100248,-0.790386,-2.06874,-1.609203,-0.434697,0.241814,3.815011,1.606419,0.907103,gesture-scratching
0.020576,-0.11611,-0.322469,12.098351,4.224719,9.903914,-9.506477,-3.482366,-6.24318,15,11,13,4.055536,1.648579,2.26888,7.023628,2.733357,0,28.031906,4.075569,11.076273,0.276502,0.092241,1.142373,0.132064,-0.500096,3.798106,5.294557,2.02214,3.34369,-3.487753,-1.744903,-1.836053,-0.14168,-0.07018,-0.765247,2.102558,1.085322,0.789338,gesture-scratching
-0.094387,0.095003,-0.500748,7.008277,2.764405,3.014899,-8.069208,-3.370737,-4.895843,16,11,14,3.508049,1.211648,2.129687,6.606575,1.851444,0,18.25847,2.190582,5.731107,-0.357647,-0.176739,-0.071003,-0.644742,0.056281,-1.210349,4.274035,1.483107,2.445783,-4.591929,-0.92476,-2.64679,0.891626,-0.226851,-0.97848,2.240075,1.42051,1.61068,gesture-scratching
-0.084609,0.13621,-0.333493,7.119159,2.477699,3.624073,-9.689783,-3.728969,-5.035605,17,12,17,3.370576,1.457879,2.000569,6.635037,1.953931,0,18.869259,2.847111,5.399512,-0.380519,-0.570486,-0.043973,-0.154122,-0.453336,-0.76013,4.3447,1.692827,2.347494,-2.411709,-1.384844,-2.22571,0.091728,0.294936,-0.597952,1.714997,1.544559,1.47812,gesture-scratching
-0.19546,-0.708427,-0.232253,5.758654,2.450465,4.583699,-8.169914,-3.894618,-4.452018,14,12,18,3.029544,1.724381,2.525838,5.638578,2.365633,0,14.450337,3.57588,8.252706,-0.422733,-0.080681,0.165281,-0.293873,-1.271635,-1.253144,3.806381,2.019344,2.882126,-3.126977,-2.432509,-3.089418,-0.076914,-1.488595,-0.698813,2.68405,0.738162,2.211045,gesture-scratching
-0.372106,-0.306817,-0.036462,4.856937,3.439271,3.985448,-7.286304,-3.759046,-3.847931,12,9,13,2.680356,1.561484,2.102233,4.329667,2.202658,0,11.281912,3.751269,6.191361,-0.530638,0.194238,0.01846,-0.620121,-0.512889,-1.155946,3.379405,1.96097,2.488512,-3.356521,-2.013673,-2.896236,0.001796,-0.261866,0.12144,2.32866,0.466271,1.382502,gesture-scratching
-0.807982,0.049818,0.073733,7.327155,3.415778,5.597943,-7.978228,-3.310582,-5.285649,14,7,15,3.002023,1.228339,2.216129,5.442946,1.498934,0,14.68277,2.367634,6.552024,-0.113992,-0.198388,-0.038731,-0.053803,0.28514,-0.222348,3.91607,1.539518,2.560754,-3.23322,-1.335067,-2.088193,-0.532632,0.142455,0.531214,2.018911,1.031602,1.865981,gesture-scratching
-0.238412,0.153849,-0.102834,8.93531,4.799027,3.596091,-5.269039,-2.414403,-4.788852,15,8,16,3.216989,1.349919,2.042556,5.99541,1.875595,0,15.030879,2.942405,5.751111,0.545838,0.836908,-0.147171,-0.254127,0.99871,-0.939467,3.884291,1.72223,2.400351,-4.247463,-1.412878,-2.290952,-0.249596,-0.107141,-0.447117,1.363348,1.144877,2.003199,gesture-scratching
-0.213465,-0.117468,-0.118985,6.667253,1.925237,4.050839,-7.05676,-2.306364,-4.421193,16,8,17,2.954272,0.955289,1.94136,5.589599,1.079605,0,13.733377,1.294442,5.704135,-0.139391,-0.082555,0.015615,-0.44668,-0.655736,-0.844643,3.712,1.143784,2.391295,-2.825906,-1.409345,-2.365172,-0.180164,-0.28491,0.092626,2.267908,0.706589,1.535282,gesture-scratching
-0.007261,0.018117,-0.268,4.739622,3.135057,4.378397,-6.041618,-2.029685,-4.555119,14,11,16,2.699908,1.005075,2.275181,4.969847,1.43183,0,10.637771,1.633047,6.933763,-0.466383,0.573083,-0.010912,-0.733218,0.260714,-1.041705,3.261567,1.278036,2.646807,-3.032406,-1.018882,-2.786701,0.689081,-0.13955,-0.830489,2.461389,0.516399,1.754501,gesture-scratching
-0.274067,0.164664,-0.101442,6.007651,4.956596,3.820398,-6.736386,-2.34138,-4.894646,15,11,14,2.319177,1.800853,1.839497,4.155796,2.336974,0,9.27554,4.228012,4.952933,-0.109518,0.646464,-0.036001,0.142914,-0.433889,-0.318083,3.057884,2.062796,2.227829,-2.208651,-1.737143,-1.541716,-0.282217,-0.549619,-0.650774,1.456124,1.469591,1.477522,gesture-scratching
-0.178775,0.116701,-0.217211,4.801123,2.802712,4.218134,-5.425261,-3.662231,-5.119851,10,9,14,2.355194,1.554868,2.379789,3.76257,1.952352,0,9.419204,3.114353,7.454346,-0.272551,-0.122708,-0.056819,-0.778513,-0.882367,-1.117311,3.074275,1.768607,2.738892,-3.694403,-1.394323,-2.499696,0.023194,-0.521188,-0.60708,1.423503,1.824831,1.649455,gesture-scratching
-0.460959,-0.614132,-0.292788,4.537312,3.137302,3.77835,-6.741024,-7.196671,-5.499481,15,10,15,2.324934,2.152422,1.870014,4.126624,3.018581,0,8.638832,7.500348,5.176071,-0.386012,-0.702377,-0.035529,-0.044945,0.147084,0.085905,2.975116,2.80669,2.29386,-2.338237,-2.871995,-2.071134,-0.442179,-0.218022,-0.752677,1.284789,1.204284,1.226879,gesture-scratching
-0.484336,0.01815,-0.360125,5.492,2.930952,4.695329,-7.331046,-4.652981,-5.824494,13,11,15,3.277456,1.88024,2.238856,6.062336,2.873953,0,16.33457,4.798921,7.402232,-0.384753,-0.373834,0.295846,-1.103282,-0.786661,-0.234822,4.070522,2.190719,2.744434,-5.515642,-1.58571,-1.981202,-0.180164,-0.149638,-0.856526,2.329259,2.197578,1.041627,gesture-scratching
-0.421586,0.045773,0.233813,5.151424,2.582446,4.333954,-7.851336,-2.647987,-3.697695,13,8,13,2.740972,1.242721,1.828008,5.159289,1.52517,0,12.67896,2.228799,4.687813,-0.58559,0.185624,0.286877,-0.192061,-0.890452,-0.629893,3.585623,1.493618,2.177724,-2.805855,-1.378761,-1.528698,-0.100556,-0.077961,-0.086191,2.2296,1.235857,1.400009,gesture-scratching
-0.224516,0.089299,-0.308201,4.746206,2.99769,4.845715,-6.920141,-4.054132,-3.976619,13,10,15,2.861146,1.219886,2.286874,5.38545,1.678186,0,13.29655,2.404856,7.050394,-0.626801,-0.469585,0.563856,-0.797293,1.199548,-0.738893,3.653349,1.553329,2.673085,-5.086631,-1.031452,-2.594267,0.515053,-0.127342,-0.78036,2.306364,1.342549,1.281945,gesture-scratching
-0.196844,-0.438579,0.134594,6.661417,3.134609,3.562572,-7.423671,-2.679261,-4.698771,8,11,15,2.683177,1.300536,2.007847,4.333444,1.788282,0,13.144957,2.019002,5.450901,-0.474089,0.803044,-0.054091,-0.240816,0.228575,-0.859314,3.630937,1.487062,2.338593,-4.552425,-1.522114,-2.074576,0.398784,-1.225054,-0.156371,1.092354,0.434548,1.753005,gesture-scratching
-0.97129,0.420835,0.253858,3.677943,2.623297,3.926192,-8.478915,-3.482067,-2.925116,13,10,12,2.723382,1.639783,1.820855,4.493228,2.253094,0,11.238917,3.451842,4.445529,-0.671274,-0.970137,0.186736,-0.321631,-0.141074,-1.116167,3.490318,1.904979,2.12367,-2.983474,-0.902913,-2.116923,-0.460136,0.788296,0.26099,1.643769,1.79284,1.305887,gesture-scratching
-0.222813,0.031713,-0.246296,4.097676,2.31235,5.937022,-6.666954,-2.969409,-4.20347,13,9,14,2.422889,1.288893,2.313255,4.482761,1.73011,0,10.117037,2.351376,7.371178,-0.820749,-0.424343,0.709846,-0.146952,-0.661226,-0.222585,3.188524,1.533748,2.72614,-1.335965,-1.159542,-2.466028,0.194529,0.390952,-1.034894,1.647211,1.0943,1.265186,gesture-scratching
0.015983,0.413195,-0.024591,5.246743,2.017414,2.569577,-4.245368,-1.381754,-1.318756,14,11,4,1.771965,0.791643,0.596236,3.015811,1.034745,0,4.802574,0.719584,0.691716,0.240641,-0.437174,1.721509,0.235689,0.021344,3.753791,2.191536,0.943565,0.832058,-1.773355,-0.145597,-0.409062,-0.062997,0.378882,-0.344017,1.726668,0.928651,-0.004489,gesture-scratching
0.48734,-0.201791,0.12303,12.15611,2.292897,2.823811,-7.203854,-5.251532,-2.46528,16,10,10,4.044958,1.311159,0.987771,6.977863,1.715603,0,23.417902,3.09455,1.612403,0.679972,-1.209798,0.000878,-0.018603,2.122296,0.094864,4.863682,1.770669,1.27575,-3.124732,-0.946308,-0.82181,-1.602158,-0.236577,0.021249,3.070863,0.736965,0.663493,gesture-scratching
0.182909,-0.001943,-0.395309,8.5889,3.342006,1.17675,-8.930522,-1.898602,-2.482338,18,12,16,4.576539,1.217764,0.983033,8.248684,1.865311,0,29.23399,2.058114,1.216024,-0.180527,0.46409,-0.317547,-0.928979,-0.393132,-1.186709,5.40994,1.434614,1.171449,-3.880103,-1.502023,-1.588104,0.596456,-0.153229,-0.588525,4.459799,1.040131,0.589572,gesture-scratching
0.165847,-0.258648,-0.367256,8.614787,2.561796,1.789067,-7.623737,-2.599055,-2.462586,18,11,18,3.59974,1.147661,0.845587,6.707707,1.682023,0,19.39795,1.941164,1.10697,-0.070751,0.427071,-0.084264,-0.630762,-0.054575,-0.009096,4.407432,1.417061,1.114382,-3.255815,-1.099088,-1.145925,-0.013767,-0.688932,-0.227748,3.180697,0.396091,0.242862,gesture-scratching
-0.480797,-0.479385,-0.382612,7.629722,2.31235,2.32477,-9.474305,-4.070592,-3.404705,16,11,16,4.338118,1.333938,1.159037,7.649182,1.979272,0,25.856144,2.757364,1.984687,-0.14965,-0.374513,0.102918,-1.030628,-0.07358,-0.020665,5.107573,1.728344,1.459822,-4.867712,-1.522114,-1.489942,-0.518644,-0.345364,-0.562937,3.95971,0.646616,0.049979,gesture-scratching
0.153179,-0.012858,-0.087953,9.575909,2.420687,2.192939,-8.525602,-2.278831,-2.044648,16,11,14,4.034938,1.041602,0.954033,7.499671,1.338583,0,23.697477,1.571329,1.369106,0.061256,0.041311,0.024052,-0.651313,-0.482743,-0.633594,4.870415,1.253593,1.173389,-3.59654,-1.153407,-1.020828,-0.222212,0.1447,0.128539,3.346046,0.642694,0.509217,gesture-scratching
-0.185444,-0.741414,-0.723379,10.677541,2.088941,1.581819,-9.709536,-3.586963,-2.932598,16,13,12,4.983709,1.529286,1.203908,9.530076,2.094091,0,36.79124,2.70816,1.640093,0.172897,0.209997,0.002253,-0.783673,-0.771939,-0.912698,6.068413,1.804953,1.47084,-5.35942,-2.053178,-1.697639,-0.624245,-1.093851,-0.633416,3.580229,0.127342,-0.127641,gesture-scratching
0.111654,-0.163642,-0.486879,11.452813,3.696797,1.553986,-8.874857,-2.676568,-2.38657,16,14,12,4.642127,1.204401,1.186039,8.682483,1.903574,0,29.11736,2.356107,1.778472,0.087868,0.566932,-0.009964,-0.779105,0.762027,-1.511587,5.397205,1.54366,1.419691,-5.482273,-1.303942,-1.785476,0.835167,-0.546327,0.062399,4.22023,0.505177,0.490362,gesture-scratching
0.439596,-0.860543,-0.397535,8.378359,4.83958,3.503017,-7.407211,-9.048885,-8.074146,13,11,13,3.562041,1.924705,1.8981,5.415977,2.703902,0,18.44665,7.152869,7.036972,0.189301,-0.858768,-1.335458,-0.604037,4.031867,2.616808,4.317395,2.80952,2.682351,-2.384475,-2.214487,-1.240496,0.329801,-0.843208,-0.390105,2.867506,-0.167893,1.20593,gesture-scratching
-0.196616,-0.262699,-0.37941,13.78731,2.742259,1.499219,-7.879916,-4.582801,-3.250877,15,8,13,4.549723,1.419817,1.162075,8.221457,1.844268,0,33.891148,3.158648,1.939637,0.768827,-0.490148,-0.574759,0.399624,0.155922,-0.4768,5.82493,1.796569,1.443464,-4.487632,-1.732355,-1.256357,-0.700902,-0.158766,-0.368857,1.729811,0.819565,0.63192,gesture-scratching
-0.75762,0.053828,-0.221704,9.326612,2.249652,2.078018,-11.922077,-3.289932,-4.149601,16,5,12,4.704362,1.264666,1.334529,8.357417,1.561932,0,30.741207,2.372398,2.993427,0.012713,-0.497323,-0.807317,-0.437746,-0.589352,-0.170101,5.595998,1.541199,1.744299,-5.060893,-1.521365,-1.559523,-2.412308,0.33848,0.136769,3.411139,0.960225,1.021875,gesture-scratching
-0.09594,-0.505027,-0.489279,11.191846,1.789644,2.167501,-10.139594,-4.269161,-5.248689,16,9,17,4.589483,1.423994,1.39857,8.796206,1.831412,0,30.184769,2.569278,3.156769,0.060106,-0.326247,-0.828277,-0.490886,-0.341887,1.1059,5.494904,1.680574,1.842868,-5.046977,-1.63105,-1.793856,0.376038,-1.050456,-0.475698,3.587861,0.807744,0.642394,gesture-scratching
-0.311954,-0.310521,-0.2475,12.561029,3.237709,2.438794,-10.449943,-4.000113,-3.56332,14,9,15,4.469319,1.330975,1.162146,8.320083,1.891973,0,31.606937,2.692578,2.233333,0.220908,-0.1229,-0.513148,0.256394,0.335774,0.236819,5.630653,1.67003,1.51479,-4.423288,-1.637185,-0.785597,0.687435,-0.472855,-0.404171,1.54022,0.812981,0.713622,gesture-scratching
0.211324,-0.19521,-0.528956,9.63771,1.663072,2.873341,-9.498247,-3.381511,-4.301632,15,10,15,3.954703,0.967055,1.54929,7.232234,1.440584,0,24.969212,1.624351,3.427265,-0.223242,-0.77698,-0.399277,-0.256465,0.619644,-0.339486,5.001387,1.289364,1.925372,-3.432537,-1.107468,-1.733402,-0.032322,-0.098761,-0.600196,3.087323,0.760599,0.92491,gesture-scratching
-0.059567,0.227862,0.342535,9.533113,2.551022,10.033501,-9.69906,-1.443853,-3.825934,17,13,12,4.653965,0.891218,2.12047,8.859428,1.509003,0,29.269327,1.25225,8.836344,-0.047598,0.661286,1.667546,-0.794473,-0.135228,4.54496,5.410441,1.142003,2.992269,-4.163666,-0.62758,-1.685967,-0.156594,-0.080804,0.000449,3.576788,0.769287,1.540369,gesture-scratching
-0.025868,-0.465393,-0.562729,10.704327,1.910274,9.117868,-9.244163,-4.972158,-5.697302,17,6,13,3.930587,1.608176,1.857225,7.565835,1.927876,0,24.51289,3.96486,7.612562,0.07353,-0.955098,1.93833,-0.094387,0.172436,7.269587,4.951117,2.04486,2.815888,-4.35625,-1.197357,-2.204162,-0.391751,-0.279822,-0.865205,2.438494,1.097891,0.026336,gesture-scratching
-0.675023,-0.321703,-0.471161,10.522367,1.459715,2.797325,-10.107122,-3.53893,-5.405359,13,10,14,4.227178,1.04489,1.566871,7.561159,1.583848,0,28.216335,1.795422,4.0835,0.107031,-0.802404,-0.948067,-0.325693,0.016677,0.415075,5.354623,1.378011,2.074968,-4.723909,-1.20967,-1.595586,-0.569521,-0.163554,0.413748,2.569727,0.708235,0.741754,gesture-scratching
0.400281,0.123029,-0.690121,11.871499,2.998139,2.188151,-8.833258,-4.799027,-4.992958,16,9,15,4.541562,1.385866,1.617919,8.195099,1.805956,0,30.396978,3.532544,3.971601,0.082387,-1.26234,-0.721365,-0.443411,1.830189,-0.15155,5.527857,1.883529,2.108997,-3.928287,-0.377835,-1.991677,-0.359878,0.564732,-0.343568,4.194492,1.120636,0.687435,gesture-scratching
-0.432,-0.3535,0.049448,9.215881,1.788618,9.05532,-9.484779,-2.792088,-3.013851,12,8,11,3.318188,0.942032,1.761332,5.918715,1.258511,0,22.209888,1.472269,6.987569,-0.535134,-0.119796,2.067979,0.31615,0.02567,5.892424,4.732495,1.263816,2.643863,-1.079935,-1.100285,-1.613542,0.140809,-0.233584,-0.399532,2.388066,0.147842,0.524031,gesture-scratching
-0.107851,-0.283473,-1.07267,6.726061,2.292149,1.030255,-9.058762,-3.84838,-2.706795,16,10,14,3.996798,1.204943,1.434554,7.298499,1.602649,0,22.040676,2.379347,1.413134,-0.573569,-0.521074,0.546585,-0.648032,0.104404,-1.021271,4.695989,1.568344,1.601173,-3.404405,-1.400758,-2.063951,0.772429,-0.273986,-1.277307,3.354726,0.438588,-0.300023,gesture-scratching
0.576199,-0.608447,-0.279239,8.410232,1.378312,4.244022,-6.399851,-2.189348,-2.823961,14,11,12,2.891671,1.153882,1.251643,4.903491,1.31352,0,12.543749,1.281291,2.496264,-0.038685,0.464084,0.95376,0.199489,-1.037687,1.974521,3.58828,1.285106,1.604443,-1.514482,-1.539172,-1.582268,0.785897,-0.959177,-0.566528,2.785504,-0.078859,0.621744,gesture-scratching
-0.117235,-0.088298,-0.287076,8.235456,2.179172,2.72924,-9.137471,-2.972401,-2.251447,14,9,14,4.106137,1.274078,1.211537,7.53929,1.648729,0,25.390009,2.217854,1.918764,-0.13476,-0.08674,0.665509,-0.698379,-0.962228,-0.245896,5.040214,1.491861,1.41463,-3.148824,-1.709759,-1.118541,0.344316,-0.420482,-0.658333,2.878728,1.00317,0.420931,gesture-scratching
-0.257927,-0.078605,-0.57807,8.249821,1.228076,2.725499,-13.048099,-1.577929,-5.054908,14,8,10,3.42797,0.720789,1.551049,6.388852,0.82787,0,24.663855,0.746657,3.292778,-1.293253,-0.42844,-0.375791,1.981509,-1.025201,0.327437,4.972965,0.867661,1.904453,-1.761235,-0.765097,-1.943493,0.781108,0.085593,-0.971148,2.33719,0.551265,0.686986,gesture-scratching
0.292035,-0.219701,-0.39083,6.669049,1.578078,2.920627,-9.96736,-3.074155,-2.716521,16,12,14,3.632365,1.09922,1.082457,6.772762,1.508182,0,19.9366,1.904914,1.740942,-0.730375,-0.805434,0.635702,0.094288,-0.523863,0.856905,4.474582,1.397563,1.376114,-2.311901,-1.442806,-1.331924,0.619984,0.194978,-0.579696,2.990508,0.740108,0.125396,gesture-scratching
0.308554,0.00223,-0.494453,8.443602,2.161515,2.768894,-9.514408,-2.516306,-3.275118,15,11,9,3.661197,0.892941,1.221257,6.718855,1.291537,0,21.66663,1.224875,2.005029,-0.27212,-0.289131,0.174964,-0.290147,0.115772,0.474006,4.664958,1.106743,1.499838,-2.279579,-0.868646,-1.436671,-0.061785,-0.00838,-0.7431,3.634997,0.627281,0.258859,gesture-scratching
-0.395948,0.108461,-0.230256,5.750573,1.656189,2.624494,-9.011775,-2.837728,-2.89863,14,11,11,3.154383,0.737889,1.161346,5.725052,1.235191,0,15.79864,0.976974,2.014138,-0.546595,-1.233827,0.389205,-0.434891,2.56315,0.059402,3.994423,0.994353,1.437761,-4.39755,-0.369306,-1.125724,0.125701,0.086939,-0.422876,2.781015,0.897526,0.322768,gesture-scratching
